"Year","Company","Country","Index"
"2014","JUST EAT PLC","United Kingdom",0.00261716914764887
"2014","ETSY INC","United States",0.00253685447489007
"2014","AVNET, INC.","United States",0.884674450348282
"2014","SUPER GROUP LIMITED","South Africa",0.0626294744984029
"2014","HALFORDS GROUP PLC","United Kingdom",0.008389863196984
"2014","INCHCAPE PLC","United Kingdom",0.00347044136796358
"2014","CANON MARKETING JAPAN INC","Japan",0.0023433318033227
"2014","AUTOBACS SEVEN CO LIMITED","Japan",0.000618199168550364
"2014","WEST JAPAN RAILWAY CO","Japan",0.0556445287327093
"2014","EAST JAPAN RAILWAY COMPANY LIMITED","Japan",0.0351522392869981
"2014","CENTRAL JAPAN RAILWAY COMPANY","Japan",0.0341510129280449
"2014","NANKAI ELECTRIC RAILWAY CO LTD","Japan",0.0332487137478952
"2014","HANKYU HANSHIN HOLDINGS INC","Japan",0.0323390505506119
"2014","UNITED NATURAL FOODS, INC.","United States",0.00695693310816489
"2014","SPAR GROUP LIMITED","South Africa",0.00506696280720949
"2013","JSE LIMITED","South Africa",0.0197663532671563
"2013","INTERTEK GROUP PLC","United Kingdom",0.0183559098505457
"2013","RICARDO PLC","United Kingdom",0.0121659480971378
"2013","ASX LIMITED","Australia",0.00539115474886316
"2013","LONDON STOCK EXCHANGE GROUP PLC","United Kingdom",0.00538973376203242
"2013","EXPERIAN PLC","United Kingdom",0.00502773945140225
"2013","CAPITA PLC","United Kingdom",0.00421215354362687
"2013","S&P GLOBAL INC","United States",0.00384549076748828
"2013","BOLSA MEXICANA DE VALORES SAB DE CV","Mexico",0.0034073041262393
"2013","RELX PLC","United Kingdom",0.00240343236254841
"2013","ICF INTERNATIONAL, INC.","United States",0.00237706107343522
"2013","MCMILLAN SHAKESPEARE LTD","Australia",0.00237443508758496
"2013","PAGEGROUP PLC","United Kingdom",0.00166267051013548
"2013","STHREE PLC","United Kingdom",0.00151931219760351
"2013","JAPAN EXCHANGE GROUP INC","Japan",0.0012946358210831
"2013","ROBERT WALTERS PLC","United Kingdom",0.000512282163419458
"2013","REMGRO LIMITED","South Africa",0.185997121729376
"2013","KAP INDUSTRIAL HOLDINGS LTD","South Africa",0.169549162135761
"2013","HOSKEN CONSOLIDATED INVESTMENTS LIMITED","South Africa",0.161996041647852
"2013","ALFA SAB DE CV","Mexico",0.0956484213354695
"2013","3M COMPANY","United States",0.0894115364833502
"2013","HONEYWELL INTERNATIONAL INCORPORATED","United States",0.0491806738210113
"2013","NISSHINBO HOLDINGS INCORPORATED","Japan",0.040597758734396
"2013","ALLIED ELECTRONICS CORPORATION LIMITED","South Africa",0.0259217469588819
"2013","REUNERT LTD","South Africa",0.0256852457381297
"2013","BIDVEST GROUP LIMITED","South Africa",0.0206117646807453
"2013","GENERAL ELECTRIC COMPANY","United States",0.0134053058171675
"2013","TOSHIBA CORPORATION","Japan",0.00825863123500246
"2013","SMITHS GROUP PLC","United Kingdom",0.0062475598678706
"2013","DELTA AIR LINES INC","United States",0.277887996745931
"2013","ALASKA AIR GROUP INCORPORATED","United States",0.267014627647056
"2013","UNITED CONTINENTAL HOLDINGS INCORPORATED","United States",0.26182734966305
"2013","ANA HOLDINGS INC","Japan",0.19375432235737
"2013","AIR PRODUCTS AND CHEMICALS, INC.","United States",0.860869251519892
"2013","TOKUYAMA CORPORATION","Japan",0.642445979917646
"2013","LINDE PLC","United Kingdom",0.478753807352584
"2013","AFRICAN OXYGEN LTD","South Africa",0.28598102294882
"2013","TAIYO NIPPON SANSO CORPORATION","Japan",0.220264936037692
"2013","ELEMENTIS PLC","United Kingdom",0.176756552099414
"2013","SHIN-ETSU CHEMICAL CO LIMITED","Japan",0.148483655381117
"2013","KIMBERLY-CLARK DE MEXICO S.A.B. DE C.V.","Mexico",0.14041870397466
"2013","AECI LIMITED","South Africa",0.130736231275964
"2013","NIPPON SHOKUBAI COMPANY LIMITED","Japan",0.120942215616229
"2013","ALBEMARLE CORPORATION","United States",0.117499664572941
"2013","W. R. GRACE & CO","United States",0.108187973579189
"2013","KIMBERLY-CLARK CORPORATION","United States",0.098181983008097
"2013","AIR WATER INCORPORATED","Japan",0.0917929661258934
"2013","JSR CORPORATION","Japan",0.0902904600125411
"2013","SANYO CHEMICAL INDUSTRIES LIMITED","Japan",0.0819847532273568
"2013","ASHLAND GLOBAL HOLDINGS INC","United States",0.0537877670327651
"2013","PPG INDUSTRIES, INC.","United States",0.0442863708451029
"2013","SYNTHOMER PLC","United Kingdom",0.0438995414000584
"2013","DIC CORPORATION","Japan",0.0317421306107969
"2013","KAO CORP","Japan",0.0262929453399453
"2013","VICTREX PLC","United Kingdom",0.0237560747156208
"2013","CRODA INTERNATIONAL PLC","United Kingdom",0.0208898573724108
"2013","AXALTA COATING SYSTEMS LTD","United States",0.0193116172484106
"2013","NIPPON KAYAKU CO LTD","Japan",0.0174250829138267
"2013","COLGATE-PALMOLIVE CO.","United States",0.0158705728416063
"2013","UNILEVER PLC","United Kingdom",0.0122088758250759
"2013","HITACHI CHEMICAL CO LTD","Japan",-0.232913881367423
"2013","PENNON GROUP PLC","United Kingdom",0.33317718817741
"2013","UNITED UTILITIES GROUP PLC","United Kingdom",0.0577654317635382
"2013","AQUA AMERICA INC","United States",0.0297278466062865
"2013","SEVERN TRENT PLC","United Kingdom",0.00498772867318276
"2013","NEXTDC LIMITED","Australia",0.112834084148769
"2013","AKAMAI TECHNOLOGIES, INC.","United States",0.02040606884504
"2013","SHARP CORPORATION","Japan",0.0176789732929266
"2013","PANASONIC CORPORATION","Japan",0.0148161010025587
"2013","GENPACT LIMITED","United States",0.00933553655635522
"2013","WORKDAY INC","United States",0.00906313425967565
"2013","INTERNATIONAL BUSINESS MACHINES CORPORATION","United States",0.00802772570359172
"2013","STEEL CONNECT INC","United States",0.00786352243197706
"2013","SYMANTEC CORPORATION","United States",0.00784933962726718
"2013","FUJITSU LIMITED","Japan",0.0076197002197671
"2013","ITOCHU TECHNO-SOLUTIONS CORPORATION","Japan",0.00713523342100508
"2013","NIKON CORPORATION","Japan",0.00710148457376934
"2013","EOH HOLDINGS LIMITED","South Africa",0.00702911229796866
"2013","COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION","United States",0.00666878236561181
"2013","SONY CORPORATION","Japan",0.00634987755156241
"2013","NTT DATA CORPORATION","Japan",0.00592732459554679
"2013","ALLIANCE DATA SYSTEMS CORPORATION","United States",0.00534028454976727
"2013","CASIO COMPUTER COMPANY LIMITED","Japan",0.00498221166677006
"2013","LEIDOS HOLDINGS INC","United States",0.00464667177503239
"2013","AUTOMATIC DATA PROCESSING, INC.","United States",0.00448393481803836
"2013","THE SAGE GROUP PLC","United Kingdom",0.00380709806192703
"2013","VITEC GROUP PLC","United Kingdom",0.00355221862366925
"2013","ORACLE CORPORATION","United States",0.00354829023563658
"2013","MICROSOFT CORPORATION","United States",0.00341457222483231
"2013","NCC GROUP PLC","United Kingdom",0.00263006678069142
"2013","AUTODESK, INC.","United States",0.00256273757081986
"2013","SALESFORCE.COM, INC.","United States",0.00254970895184881
"2013","INTUIT INC.","United States",0.00254572171469408
"2013","TERADATA CORPORATION","United States",0.00230328225991752
"2013","SDL PLC","United Kingdom",0.00220820010537086
"2013","VISA INCORPORATION","United States",0.00182832305007182
"2013","COMPUTACENTER PLC","United Kingdom",0.00174998140986188
"2013","NOMURA RESEARCH INSTITUTE LIMITED","Japan",0.00140253282399224
"2013","AMDOCS LTD","United States",-0.00516557629885138
"2013","NIPPON SHEET GLASS CO LTD","Japan",0.287032509972641
"2013","OWENS-CORNING","United States",0.231121495172065
"2013","AGC INC","Japan",0.152807956812826
"2013","ARMSTRONG WORLD INDUSTRIES INC","United States",0.0992547380542631
"2013","CENTRAL GLASS COMPANY LIMITED","Japan",0.0761435449285255
"2013","CIMIC GROUP LIMITED","Australia",0.0565608579374512
"2013","MURRAY & ROBERTS HOLDINGS LTD","South Africa",0.0369301612107145
"2013","DAIKIN INDUSTRIES LIMITED","Japan",0.0346422621936673
"2013","SEKISUI CHEMICAL CO LTD","Japan",0.0246032554454154
"2013","GWA GROUP LIMITED","Australia",0.0188468129347487
"2013","TOTO LTD","Japan",0.0185763536305513
"2013","KELLER GROUP PLC","United Kingdom",0.0185475062374005
"2013","LIXIL GROUP CORPORATION","Japan",0.0178871676825814
"2013","LENNOX INTERNATIONAL INCORPORATED","United States",0.0150910115042165
"2013","AICA KOGYO COMPANY LIMITED","Japan",0.0144534759880373
"2013","KIER GROUP PLC","United Kingdom",0.012124013222083
"2013","BALFOUR BEATTY PLC","United Kingdom",0.00930261845121035
"2013","JOHNSON CONTROLS INTERNATIONAL PLC","United States",0.00921495938789624
"2013","NISHIMATSU CONSTRUCTION CO LTD","Japan",0.00838837864759916
"2013","WILSON BAYLY HOLMES - OVCON LIMITED","South Africa",0.00770900611258908
"2013","SUMITOMO FORESTRY CO LTD","Japan",0.00620622597666176
"2013","GALLIFORD TRY PLC","United Kingdom",0.00512739693504531
"2013","KAJIMA CORPORATION","Japan",0.00488685026197175
"2013","HENRY BOOT PLC","United Kingdom",0.00424259574499655
"2013","MORGAN SINDALL GROUP PLC","United Kingdom",0.00374841574773484
"2013","SHIMIZU CORPORATION","Japan",0.00350047314518757
"2013","AECOM","United States",0.0027332457004551
"2013","OBAYASHI CORPORATION","Japan",0.00248208239270856
"2013","SANWA HOLDINGS CORP","Japan",0.00230189389982282
"2013","KB HOME","United States",0.00218272958028647
"2013","TODA CORPORATION","Japan",0.00212565983860301
"2013","TAISEI CORPORATION","Japan",0.0021033969392538
"2013","TAYLOR WIMPEY PLC","United Kingdom",0.00201558263131931
"2013","BARRATT DEVELOPMENTS PLC","United Kingdom",0.0019859506632023
"2013","SEKISUI HOUSE, LIMITED","Japan",0.00189553199314403
"2013","REDROW PLC","United Kingdom",0.00188173014352162
"2013","CREST NICHOLSON HOLDINGS PLC","United Kingdom",0.00166103376936482
"2013","BERKELEY GROUP HOLDINGS PLC","United Kingdom",0.00163297648727829
"2013","PERSIMMON PLC","United Kingdom",0.00124944569887067
"2013","COMSYS HOLDINGS CORPORATION","Japan",0.0012116584692879
"2013","FLUOR CORPORATION","United States",0.000827769022578611
"2013","OZ MINERALS LIMITED","Australia",0.541361514513128
"2013","FREEPORT-MCMORAN INC","United States",0.139312264390194
"2013","TRIBAL GROUP PLC","United Kingdom",0.00126522270669207
"2013","CNX RESOURCES CORP","United States",1.56341999890506
"2013","KAROON ENERGY LTD","Australia",1.1141253651346
"2013","ORIGIN ENERGY LIMITED","Australia",0.373246230153783
"2013","PREMIER OIL PLC","United Kingdom",0.351277754762917
"2013","WOODSIDE PETROLEUM LIMITED","Australia",0.342041712061824
"2013","SANTOS LIMITED","Australia",0.277190217475121
"2013","ENQUEST PLC","United Kingdom",0.248356159096751
"2013","OCCIDENTAL PETROLEUM CORPORATION","United States",0.209559687554129
"2013","NOBLE ENERGY, INC.","United States",0.183964547375125
"2013","TULLOW OIL PLC","United Kingdom",0.132135987741345
"2013","EXXON MOBIL CORPORATION","United States",0.104227189930481
"2013","CONOCOPHILLIPS","United States",0.101624167811001
"2013","CHEVRON CORPORATION","United States",0.0689665709524581
"2013","BP PLC","United Kingdom",0.0570799184588982
"2013","BEACH ENERGY LIMITED","Australia",0.0533340099510827
"2013","EQT CORPORATION","United States",0.0482919857818494
"2013","IDEMITSU KOSAN CO.,LTD","Japan",0.021221935286414
"2013","EMIRA PROPERTY FUND","South Africa",0.442156534823271
"2013","CHARTER HALL GROUP","Australia",0.373352305845144
"2013","WEYERHAEUSER CO","United States",0.139918398621436
"2013","MACERICH CO","United States",0.133999844422597
"2013","UNITE GROUP PLC (THE)","United Kingdom",0.105502367062333
"2013","GPT GROUP","Australia",0.102989322054141
"2013","BROOKFIELD PROPERTY REIT INC","United States",0.0811853926942976
"2013","DEXUS","Australia",0.0735415303593029
"2013","JAPAN REAL ESTATE INVESTMENT CORP","Japan",0.0677926799973695
"2013","HYPROP INVESTMENTS LIMITED","South Africa",0.0659987013051158
"2013","BOSTON PROPERTIES, INC.","United States",0.0516145271383133
"2013","VORNADO REALTY TRUST","United States",0.048980542259998
"2013","VENTAS INCORPORATED","United States",0.0476591416815312
"2013","DIAMONDROCK HOSPITALITY COMPANY","United States",0.0412602161519674
"2013","WORKSPACE GROUP PLC","United Kingdom",0.0411626396428036
"2013","REDEFINE PROPERTIES LIMITED","South Africa",0.0410156192582996
"2013","HOST HOTELS & RESORTS, INC.","United States",0.0401541326644043
"2013","HCP, INC.","United States",0.0397271185528052
"2013","AVALONBAY COMMUNITIES INC.","United States",0.0378679520787579
"2013","KIMCO REALTY CORPORATION","United States",0.0368783125809089
"2013","REGENCY CENTERS CORPORATION","United States",0.0344642598367446
"2013","SL GREEN REALTY CORP.","United States",0.0337163565102299
"2013","GREAT PORTLAND ESTATES P.L.C.","United Kingdom",0.0333406472300694
"2013","SIMON PROPERTY GROUP, INC.","United States",0.0309456744682381
"2013","IRON MOUNTAIN INCORPORATED","United States",0.0302361313776653
"2013","STOCKLAND CORPORATION LTD","Australia",0.028656354407498
"2013","BRITISH LAND COMPANY PLC (THE)","United Kingdom",0.0258051928654144
"2013","SEGRO PLC","United Kingdom",0.0244444505237357
"2013","MIRVAC GROUP","Australia",0.021278858987896
"2013","HAMMERSON PLC","United Kingdom",0.0203465833485041
"2013","GENTERA SAB DE CV","Mexico",0.0202388313813426
"2013","BIG YELLOW GROUP PLC","United Kingdom",0.0202268502246149
"2013","WELLTOWER INC","United States",0.0168088836327161
"2013","SAFESTORE HOLDINGS PLC","United Kingdom",0.0154291141918014
"2013","INTU PROPERTIES PLC","United Kingdom",0.013737145588539
"2013","ORIX CORPORATION","Japan",0.0137160583397867
"2013","ABSA GROUP LTD","South Africa",0.0124733912875649
"2013","STANDARD BANK GROUP LIMITED","South Africa",0.0124330740239824
"2013","FIRSTRAND LIMITED","South Africa",0.0112442038206461
"2013","COMERICA INCORPORATED","United States",0.0103642738929249
"2013","DERWENT LONDON PLC","United Kingdom",0.0098566594451106
"2013","HUNTINGTON BANCSHARES INCORPORATED","United States",0.00947670618822728
"2013","NEDBANK GROUP LIMITED","South Africa",0.00933317214907706
"2013","HANSTEEN HOLDINGS PLC","United Kingdom",0.00857737026988133
"2013","PNC FINANCIAL SERVICES GROUP INCORPORATED","United States",0.00847618976882846
"2013","INTERNATIONAL PERSONAL FINANCE PLC","United Kingdom",0.00760599787276203
"2013","WELLS FARGO & COMPANY","United States",0.00639927585574812
"2013","KEYCORP","United States",0.00628058728260011
"2013","CAPITEC BANK HOLDINGS LIMITED","South Africa",0.00594544713160202
"2013","BANK OF AMERICA CORPORATION","United States",0.00573400756082277
"2013","LAND SECURITIES GROUP PLC","United Kingdom",0.00511298872314399
"2013","STANDARD CHARTERED PLC","United Kingdom",0.00495159669043664
"2013","BANK OF NEW YORK MELLON CORP.","United States",0.00407519071925492
"2013","BARCLAYS PLC","United Kingdom",0.00402818609734476
"2013","GRUPO FINANCIERO BANORTE S.A.B. DE C.V.","Mexico",0.00375407234953238
"2013","ROYAL BANK OF SCOTLAND GROUP PLC","United Kingdom",0.00369035308115808
"2013","BENDIGO AND ADELAIDE BANK LTD","Australia",0.00369018629938545
"2013","NORTHERN TRUST CORPORATION","United States",0.00368202125656235
"2013","CAPITAL ONE FINANCIAL CORPORATION","United States",0.0034195798646119
"2013","CITIGROUP INC.","United States",0.00328490963409073
"2013","JPMORGAN CHASE & CO.","United States",0.00327118396074578
"2013","RESONA HOLDINGS INC","Japan",0.00311810166030995
"2013","MIZUHO FINANCIAL GROUP INC","Japan",0.00288890203769986
"2013","DAIWA SECURITIES GROUP INCORPORATED","Japan",0.00280285205947888
"2013","MORGAN STANLEY","United States",0.0025926536586572
"2013","SHAFTESBURY PLC","United Kingdom",0.00255877736668046
"2013","STATE STREET CORP","United States",0.0024582315199291
"2013","TP ICAP PLC","United Kingdom",0.00242089397074476
"2013","INVESTEC PLC","South Africa",0.00229139016621922
"2013","AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED","Australia",0.00220550912425252
"2013","HACHIJUNI BANK LTD","Japan",0.00205196220910672
"2013","WESTPAC BANKING CORPORATION","Australia",0.00191226367109164
"2013","CLOSE BROTHERS GROUP PLC","United Kingdom",0.00157453408536029
"2013","PARAGON BANKING GROUP PLC","United Kingdom",0.00151144421831247
"2013","GOLDMAN SACHS GROUP INC","United States",0.00149569293456594
"2013","LLOYDS BANKING GROUP PLC","United Kingdom",0.0013969534899874
"2013","AMERICAN EXPRESS COMPANY","United States",0.00115196745979371
"2013","GROWTHPOINT PROPERTIES LIMITED","South Africa",0.00114858582377006
"2013","PROVIDENT FINANCIAL PLC","United Kingdom",0.00102059682758437
"2013","HARGREAVES LANSDOWN PLC","United Kingdom",0.000822190114307705
"2013","COMMONWEALTH BANK OF AUSTRALIA","Australia",0.000708811290507837
"2013","SCHRODERS PLC","United Kingdom",0.000629535245354914
"2013","JANUS HENDERSON GROUP PLC","United Kingdom",0.000605273035994547
"2013","NATIONAL AUSTRALIA BANK LIMITED","Australia",-0.000554810998178022
"2013","RATHBONE BROTHERS PLC","United Kingdom",-0.00127154360009495
"2013","MACQUARIE GROUP LIMITED","Australia",-0.0024471969405387
"2013","LIFE HEALTHCARE GROUP HOLDINGS LIMITED","South Africa",0.0518707333121337
"2013","NETCARE LIMITED","South Africa",0.0467134917500821
"2013","MEDICLINIC INTERNATIONAL PLC","South Africa",0.0462213842193894
"2013","RAMSAY HEALTH CARE LIMITED","Australia",0.0146176881616275
"2013","DISCOVERY LTD","South Africa",0.00752633700523087
"2013","AON PLC","United Kingdom",0.00430444386292478
"2013","CHARLES TAYLOR PLC","United Kingdom",0.00336863328793968
"2013","LIBERTY HOLDINGS LIMITED","South Africa",0.00196501016133281
"2013","PRINCIPAL FINANCIAL GROUP, INCORPORATED","United States",0.00184899923980964
"2013","SANTAM LIMITED","South Africa",0.00147938352717709
"2013","SANLAM LIMITED","South Africa",0.00146129030068932
"2013","ALLSTATE CORP","United States",0.00140777755653118
"2013","DIRECT LINE INSURANCE GROUP PLC","United Kingdom",0.00140396477142691
"2013","ADMIRAL GROUP PLC","United Kingdom",0.00132512059047759
"2013","SOMPO HOLDINGS INC","Japan",0.00082416969071714
"2013","DAI-ICHI LIFE HOLDINGS INC","Japan",0.00080822892412507
"2013","MS&AD INSURANCE GROUP HOLDINGS, INCORPORATED","Japan",0.000707940451009682
"2013","PRUDENTIAL PLC","United Kingdom",0.000492162333398045
"2013","PHOENIX GROUP HOLDINGS PLC","United Kingdom",0.000492014337873922
"2013","LANCASHIRE HOLDINGS LTD","United Kingdom",0.000218746879335527
"2013","NIPPON STEEL CORP","Japan",0.891840736782559
"2013","TREASURY WINE ESTATES LTD","Australia",0.221593508586974
"2013","THE COCA-COLA CO","United States",0.0491606912361399
"2013","MOLSON COORS BREWING COMPANY","United States",0.0391521072895504
"2013","ARCA CONTINENTAL SAB DE CV","Mexico",0.0372630270185858
"2013","PEPSICO INC.","United States",0.0319385987193692
"2013","FOMENTO ECONOMICO MEXICANO S.A.B. DE C.V.","Mexico",0.0293979936548433
